0,0,4,0,0,-250,500,500,500,0,1,0,0,1,1,1,1,FRONT_TEX
0,0,4,250,0,0,500,500,500,0,1,0,-90,1,1,1,1,RIGHT_TEX
0,0,4,0,0,250,500,500,500,0,1,0,180,1,1,1,1,BACK_TEX
0,0,4,-250,0,0,500,500,500,0,1,0,90,1,1,1,1,LEFT_TEX
0,0,4,0,250,0,500,500,500,1,0,0,90,1,1,1,1,TOP_TEX
0,0,4,0,-250,0,500,500,500,1,0,0,-90,1,1,1,1,BOTTOM_TEX
0,1,4,100,0,0,20,20,20,1,1,0,45,1,1,1,1,WHITE_LINES
0,2,12,-150,0,0,20,20,20,0,1,0,0,1,1,1,1,WHITE_LINES
0,1,4,0,0,175,20,20,10,0,1,1,77,1,1,1,1,WHITE_LINES
0,2,12,0,0,-125,20,10,20,0,1,0,0,1,1,1,1,WHITE_LINES
0,2,12,0,125,0,35,20,15,0,1,0,37,1,1,1,1,WHITE_LINES
0,1,4,0,-150,0,30,28,17,1,1,1,156,1,1,1,1,WHITE_LINES
