0,1,4,-285,12.5,630,25,25,25,0,0,0,0,1,1,1,1,FASE
0,0,4,175,0,-25,25,25,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,187.5,0,75,50,125,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,175,0,0,25,25,25,1,0,0,-90,1,1,1,1,METAL_ROOF
0,0,4,-37.5,0,-12.5,50,150,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,100,0,-150,25,25,25,1,0,0,-90,1,1,1,1,FASE
0,1,4,-75,12.5,-12.5,25,25,200,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,25,12.5,-150,75,25,25,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,-50,12.5,112.5,25,25,100,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,-25,12.5,175,25,25,75,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,75,12.5,200,175,25,25,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,175,12.5,-137.5,25,25,200,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,100,12.5,-312.5,25,25,50,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,125,12.5,-287.5,25,25,50,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,62.5,12.5,-200,50,25,75,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,150,12.5,-250,25,25,75,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,187.5,12.5,150,50,25,25,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,200,12.5,-25,25,25,75,0,1,0,0,1,1,1,1,METAL_ROOF
0,1,4,-675,12.5,175,25,25,175,0,1,0,0,1,1,1,1,METAL_ROOF
0,0,4,-25,0,100,25,25,25,1,0,0,-90,1,1,1,1,METAL_ROOF
0,0,4,75,0,75,175,175,25,1,0,0,-90,1,1,1,1,METAL_ROOF
0,0,4,-25,0,75,25,25,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,-25,0,125,25,25,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,62.5,0,175,150,25,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,50,0,-75,125,125,25,1,0,0,-90,1,1,1,1,FASE
0,0,4,-25,0,-100,25,25,25,1,0,0,-90,1,1,1,1,METAL_ROOF
0,0,4,-25,0,-275,25,25,25,1,0,0,-90,1,1,1,1,FASE
